# f,ox,oy,R[0,0],R[0,1],R[0,2],R[1,0],R[1,1],R[1,2],R[2,0],R[2,1],R[2,2],t[0],t[1],t[2]
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.882211674072112206e-01,1.084382101809293342e-02,1.526477508319601939e-01,-4.017119157195523510e-03,9.989807337401860332e-01,-4.495949699002827621e-02,-1.529796948683240232e-01,4.381672239735686508e-02,9.872574678351880850e-01,-1.515917646936189023e+00,1.495800733241980374e-01,-4.433236983103950202e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.879172443263567471e-01,1.232673123818249505e-02,1.544913268102750259e-01,-5.550195667163033107e-03,9.990064732411652049e-01,-4.421834178602097876e-02,-1.548829031580754856e-01,4.282660527325017619e-02,9.870041378789126130e-01,-1.496577043347145475e+00,1.437938955277021369e-01,-4.351838307820611540e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.876698260980215638e-01,1.337978015976307340e-02,1.559785116558696505e-01,-6.725711917524747688e-03,9.990476868020433665e-01,-4.311014143665905379e-02,-1.564067754757009487e-01,4.152951936108450343e-02,9.868192436342793084e-01,-1.474594824866969800e+00,1.367297004413520201e-01,-4.272901256171734552e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.874900671810423747e-01,1.498916532008407777e-02,1.569671689933519465e-01,-8.485204104418825680e-03,9.990805855062971919e-01,-4.202362401912376755e-02,-1.574527501509156435e-01,4.016601283923400267e-02,9.867093406279844325e-01,-1.451270528396461756e+00,1.295186624846398626e-01,-4.192113606914314339e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.873441771987507831e-01,1.671269062450780191e-02,1.577091047587659278e-01,-1.025942802714688643e-02,9.990798142606907017e-01,-4.164455394622004064e-02,-1.582599756359064913e-01,3.949950264134128447e-02,9.866070998137044246e-01,-1.429343955225578888e+00,1.289633156025615512e-01,-4.108065078194719888e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.874545320176937313e-01,1.744818854433931310e-02,1.569366366220416864e-01,-1.114788518133547242e-02,9.990995555294724939e-01,-4.093657040830790683e-02,-1.575095928942149281e-01,3.867349036913755866e-02,9.867598944469556654e-01,-1.397464709349096612e+00,1.250391606979405767e-01,-4.029911882143544233e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.877158364235042454e-01,1.814180910006870859e-02,1.552040632225651362e-01,-1.204240385988968390e-02,9.991211061681731787e-01,-4.014966648132135829e-02,-1.557960429134599423e-01,3.778743140070107975e-02,9.870662100592060284e-01,-1.360898211212651532e+00,1.191200319564068993e-01,-3.955863110103650104e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.880645092105265759e-01,1.843316890035360395e-02,1.529337893431413631e-01,-1.250399529865771180e-02,9.991357379365404245e-01,-3.964123206430318624e-02,-1.535323279968503762e-01,3.725581112116377325e-02,9.874410507962344541e-01,-1.321944479461033772e+00,1.160329229533411666e-01,-3.879592319586097293e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.884865739003168006e-01,1.917906925397654810e-02,1.500881624957967342e-01,-1.345305110143500509e-02,9.991457591941041994e-01,-3.907386979170704433e-02,-1.507093515176669285e-01,3.660485195965514083e-02,9.879001853315627635e-01,-1.281126988445367987e+00,1.072612611122729792e-01,-3.806346116287209203e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.888792812992720505e-01,1.920524459581281554e-02,1.474751694253992884e-01,-1.365971675126041555e-02,9.991642944252183689e-01,-3.852434144837491026e-02,-1.480917930045772546e-01,3.608145404180164439e-02,9.883152075724216390e-01,-1.243772187173159294e+00,1.042650132691571724e-01,-3.725498296941658793e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.893325933621862633e-01,1.931808521070468854e-02,1.443877809755481356e-01,-1.398708449205515042e-02,9.991856956528635259e-01,-3.784583292933714482e-02,-1.450013144032253620e-01,3.542255194780780103e-02,9.887971792207145283e-01,-1.205581117545684977e+00,9.812926242028324753e-02,-3.646735450891675612e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.897878686695946726e-01,1.954878078579734210e-02,1.412013463260539115e-01,-1.443126146996982426e-02,9.992045146037809022e-01,-3.717629201262574040e-02,-1.418157739001086881e-01,3.475892928747225524e-02,9.892826204416520497e-01,-1.166796852000594242e+00,9.200981198086093105e-02,-3.567156611021222723e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.902043784133336413e-01,1.961567337288447690e-02,1.382407838851906767e-01,-1.466281085910130753e-02,9.992167055379281848e-01,-3.675564380662720010e-02,-1.388534873482618059e-01,3.436860096160072875e-02,9.897163777159436737e-01,-1.129514433940232321e+00,8.879413324574746136e-02,-3.479744291257810929e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.906418570200772322e-01,1.955745209664773096e-02,1.350785593175327648e-01,-1.478160747998556387e-02,9.992327366996562876e-01,-3.626902242993558512e-02,-1.356842481650707977e-01,3.393293348950050803e-02,9.901708644596025621e-01,-1.093398105602126691e+00,8.481240105608270352e-02,-3.395718876716501633e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.910570250802729353e-01,1.943041243360766127e-02,1.320167872344243931e-01,-1.482589133433294924e-02,9.992499887865322616e-01,-3.577223582972715449e-02,-1.326128424594764654e-01,3.349505908003400784e-02,9.906017943815986770e-01,-1.057140687864950079e+00,7.996310492458967578e-02,-3.306676048667684498e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.915136472778003363e-01,1.885720003661462557e-02,1.286277313360260632e-01,-1.447155795462358452e-02,9.992844372950115961e-01,-3.494549170290834478e-02,-1.291946642560743430e-01,3.278748826566570823e-02,9.910770501535131061e-01,-1.020656699669412637e+00,7.294444871968819299e-02,-3.223303695868593888e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.921380660390576312e-01,1.587060642576782268e-02,1.241377531936067730e-01,-1.158510684106985565e-02,9.993142573893147862e-01,-3.516817137587920084e-02,-1.246107668532677321e-01,3.345353240123663530e-02,9.916415773625669727e-01,-9.722055128633730892e-01,7.231674330652872185e-02,-3.139387970947642437e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.925658481117156651e-01,1.490580222592154114e-02,1.207926083097485420e-01,-1.077774051075813463e-02,9.993376981053816444e-01,-3.475637286771824513e-02,-1.212306787564656901e-01,3.319611732475367255e-02,9.920691207384735311e-01,-9.317443011649875206e-01,6.805572234352050276e-02,-3.049136493665837389e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.930038448904305870e-01,1.335825452437467559e-02,1.173240003958419819e-01,-9.398549634104677586e-03,9.993694862547773949e-01,-3.423882602598120328e-02,-1.177073969536187592e-01,3.289661044734183692e-02,9.925032905353406987e-01,-8.929575344843777573e-01,6.354289801814565208e-02,-2.960756556806885431e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.933285413089267823e-01,1.237034549891341366e-02,1.146533190680375652e-01,-8.527610817767145371e-03,9.993872793096090223e-01,-3.394621934587399581e-02,-1.150029950689129415e-01,3.274202966181238850e-02,9.928253978514069988e-01,-8.569227511669846864e-01,5.926877090654800867e-02,-2.872367221788046709e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.936286389306719924e-01,1.136613738039468288e-02,1.121291167263448046e-01,-7.639299687154845614e-03,9.994057988736334552e-01,-3.361086547598002294e-02,-1.124445151933614745e-01,3.254013058985143203e-02,9.931250530039634761e-01,-8.210711261212843004e-01,5.432703242536245092e-02,-2.780306162172919482e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.939093777116876360e-01,1.037799215821731853e-02,1.097107386518282324e-01,-6.761176356706711729e-03,9.994229446807940676e-01,-3.328759738767415183e-02,-1.099928879111703728e-01,3.234308155285085112e-02,9.934060044536807688e-01,-7.864627085849743571e-01,5.003726847592886162e-02,-2.689594308652694554e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.941836465324616068e-01,8.851134307916848354e-03,1.073337523283363903e-01,-5.348541016261360373e-03,9.994451004561474283e-01,-3.287680463790177560e-02,-1.075651898915946092e-01,3.211150254448718461e-02,9.936793151353814357e-01,-7.498178607937052709e-01,4.535130156339958751e-02,-2.594975132141443375e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.944332976183778428e-01,7.341025218018151430e-03,1.051119685696502992e-01,-3.908473610797756972e-03,9.994534733573239293e-01,-3.282496653485904303e-02,-1.052954909854758592e-01,3.223141236013929434e-02,9.939185055302059979e-01,-7.159733923776120390e-01,4.334567835317182372e-02,-2.499945529017797874e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.947100231190080244e-01,6.226213946440640676e-03,1.025339171517193476e-01,-2.866355291316218228e-03,9.994550957360968102e-01,-3.288305968874484508e-02,-1.026827829479043802e-01,3.241521042724788970e-02,9.941858479273535387e-01,-6.778190715691102541e-01,4.145006235656487764e-02,-2.402481901104860817e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.949241875185456108e-01,5.214444543278701910e-03,1.004921422732494296e-01,-1.945466219742685498e-03,9.994665762921005614e-01,-3.260027662665918036e-02,-1.006085297166685322e-01,3.223929966751654108e-02,9.944036158950741999e-01,-6.448927291031342213e-01,3.892095732891453358e-02,-2.304992421728189189e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.951322124533449331e-01,3.899110375990085756e-03,9.847170495115174782e-02,-7.022377555884183088e-04,9.994721811654104782e-01,-3.247869976756315863e-02,-9.854636776586676861e-02,3.225144980822920032e-02,9.946097010312244802e-01,-6.106539113157698484e-01,3.594820394236197120e-02,-2.208005948765855653e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.953347829508717437e-01,3.035328515655483055e-03,9.643369032108617400e-02,2.964062422530604202e-05,9.994953373085314619e-01,-3.176585934518866283e-02,-9.648144365407523848e-02,3.162052307136874185e-02,9.948323846513635882e-01,-5.759176892613814269e-01,3.063320279443538380e-02,-2.107950801766538262e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.954526652617592397e-01,1.940671781207735803e-03,9.523772895390536508e-02,1.120804321746815373e-03,9.994846243848719558e-01,-3.208160556929376406e-02,-9.525090561738652761e-02,3.204246262803486789e-02,9.949374581187496736e-01,-5.461682514511380093e-01,3.021865274278246957e-02,-2.010441312479191556e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.955852655997441403e-01,1.118569866439873437e-03,9.385482258329022609e-02,1.943598190248913135e-03,9.994689057288806966e-01,-3.252889342090831137e-02,-9.384136266466858167e-02,3.256770305943978983e-02,9.950543419184051386e-01,-5.144999948354624930e-01,3.115353296536639560e-02,-1.908725205836547367e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.957139503387237855e-01,9.044850322870813314e-04,9.248194963169688310e-02,2.140240160700416800e-03,9.994590563203820111e-01,-3.281789315641685939e-02,-9.246160539871604855e-02,3.287516761931163350e-02,9.951733893553897925e-01,-4.827250441948124360e-01,2.907456607093269335e-02,-1.808166620129306290e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.958277040934280233e-01,8.104515531426343539e-04,9.124980508632274390e-02,2.188631429583541826e-03,9.994607894701528217e-01,-3.276187119448694535e-02,-9.122715413996712597e-02,3.282489116476584173e-02,9.952889695297260086e-01,-4.527740290542661694e-01,2.882930807074743015e-02,-1.706003309674785084e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.959457546803661687e-01,6.841947614113127454e-04,8.995324125168725760e-02,2.300417198568072488e-03,9.994503332676477614e-01,-3.307173131089691936e-02,-8.992642445281766317e-02,3.314458038225984865e-02,9.953967424983947154e-01,-4.228091356723120975e-01,2.848050497592773816e-02,-1.604523322486990811e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.960552778588385170e-01,1.520810287792010319e-03,8.872187208135540182e-02,1.394025076858024410e-03,9.994615399379003229e-01,-3.278241722396239843e-02,-8.872395473397776122e-02,3.277678021144543596e-02,9.955168218243897194e-01,-3.925551673029913924e-01,2.406934182917368562e-02,-1.499029607739406300e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.961424194096193396e-01,1.614744851647157732e-03,8.773638271443703895e-02,1.271757934268016345e-03,9.994600140313384395e-01,-3.283386946787582306e-02,-8.774202462051303164e-02,3.281878961115050619e-02,9.956024629157725903e-01,-3.639497168298732044e-01,2.345501312826402465e-02,-1.397084713419741275e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.962643895133906913e-01,2.032036020522050290e-03,8.633155284785663797e-02,8.662483631077794307e-04,9.994376435142586779e-01,-3.352083442336740993e-02,-8.635111928217477362e-02,3.347039820911459906e-02,9.957023735245582596e-01,-3.338777241056452572e-01,2.267908598079757324e-02,-1.292334874012307511e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.963955451754120674e-01,2.516977195815791636e-03,8.479140510918066476e-02,3.956326976397566558e-04,9.994109545723856014e-01,-3.431599270721517880e-02,-8.482783169079592678e-02,3.422584851408114193e-02,9.958076271369532551e-01,-3.053942267644349506e-01,2.057003087722305071e-02,-1.187101674456229938e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.965213443219100853e-01,2.600486543636969152e-03,8.329734557949262930e-02,3.297489250660475685e-04,9.993821707326814296e-01,-3.514495820569455559e-02,-8.333727603239425574e-02,3.505016820744177169e-02,9.959048067622379152e-01,-2.757078293594681373e-01,1.961907612037306139e-02,-1.081675383334200102e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.966390009569888742e-01,3.376140493118745187e-03,8.184927273241887624e-02,-4.199641052171235265e-04,9.993478174493523047e-01,-3.610766385916387017e-02,-8.191779661102643884e-02,3.595193227890210869e-02,9.959904282490910088e-01,-2.466509314916372486e-01,1.600037133837846695e-02,-9.716924545825482706e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.967072826025321630e-01,3.647271273328919934e-03,8.100179145756518373e-02,-6.274138227451387870e-04,9.993048275224427623e-01,-3.727556897266555425e-02,-8.108143535342203501e-02,3.710200941458115242e-02,9.960166874798982439e-01,-2.192994520701012640e-01,1.596333704555655264e-02,-8.648971770032573003e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.967573273446653781e-01,3.510769247784242732e-03,8.038970633114993214e-02,-4.148607121324259135e-04,9.992586829754178668e-01,-3.849561518956468031e-02,-8.046526129522753312e-02,3.833743598002253838e-02,9.960198706487579656e-01,-1.901887354434806388e-01,1.488753826395791333e-02,-7.550020541883023517e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.968125305692017157e-01,3.598318278131868320e-03,7.969837517662170523e-02,-4.386640235513488729e-04,9.992144365871686862e-01,-3.962722914438254751e-02,-7.977835843196279253e-02,3.946595775293210151e-02,9.960310495685087417e-01,-1.599148351150988800e-01,1.127477530215710740e-02,-6.457649090560774185e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.968138974590082801e-01,3.948597044752011863e-03,7.966468737125564914e-02,-7.383748682198178464e-04,9.991879185165347677e-01,-4.028595652517830139e-02,-7.975906616263572779e-02,4.009877893368762880e-02,9.960073188952436318e-01,-1.310375605680154099e-01,7.768797744474197596e-03,-5.360468921240646445e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.968220560238523209e-01,4.003341519698950211e-03,7.955980065998456696e-02,-7.320788099274618422e-04,9.991546162336173431e-01,-4.110373364633512772e-02,-7.965709437957101124e-02,4.091486423941134709e-02,9.959822896012131554e-01,-9.999966255401486481e-02,4.469131534812399546e-03,-4.265755166475434512e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.967654328898744032e-01,3.851642164657744644e-03,8.027351149972555833e-02,-4.632250222214012031e-04,9.991096314368042020e-01,-4.218684383539514360e-02,-8.036452711513911162e-02,4.201320295869692689e-02,9.958797284605763744e-01,-7.162109502379354620e-02,2.417078954323854771e-03,-3.116591330206822663e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.966920751156045366e-01,3.764344643909314087e-03,8.118335488972988623e-02,-2.702426053087531727e-04,9.990747024288660905e-01,-4.300774274019636412e-02,-8.127013209466460442e-02,4.284353715643128557e-02,9.957708556456356108e-01,-4.055435476893440999e-02,-7.276591009567804453e-04,-1.989289083940194991e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.965801441448240983e-01,3.873915585841520171e-03,8.254095392176807877e-02,-3.042383083912002413e-04,9.990657014998231000e-01,-4.321610262064400770e-02,-8.263125156581724307e-02,4.304319765886476662e-02,9.956502194043682641e-01,-8.850909036598682972e-03,-4.633056735150777039e-03,-8.815146474290193324e-02
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.964021934440863149e-01,4.115504108084915881e-03,8.465064397717261824e-02,-3.913148901765752755e-04,9.990330202692042638e-01,-4.396443203828091784e-02,-8.474972432091104624e-02,4.377313145901526314e-02,9.954403031773434440e-01,2.199638189672033228e-02,-6.310165276265776273e-03,2.976158156645472563e-02
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.962475294486572430e-01,4.217159099712415246e-03,8.644695273157060322e-02,-3.765744047736962943e-04,9.990139710539713835e-01,-4.439531316132917793e-02,-8.654893563276419566e-02,4.419616734630425758e-02,9.952667886213892867e-01,5.165217158761168520e-02,-8.301431603104763787e-03,1.452911060141628685e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.961273820399969559e-01,4.757658311903252904e-03,8.779295779007072198e-02,-8.092754265410077343e-04,9.989886989552180241e-01,-4.495469311478741958e-02,-8.791805174948975898e-02,4.470955207948180965e-02,9.951238476337637140e-01,8.565592817008342574e-02,-1.257829191954775751e-02,2.593593368762472373e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.959750198878662975e-01,5.373118821485802638e-03,8.947004724204925263e-02,-1.304221128692939925e-03,9.989646593984498057e-01,-4.547425953423079453e-02,-8.962175386931346688e-02,4.517453781799327800e-02,9.949508542467406791e-01,1.165460883823665889e-01,-1.672579150265380080e-02,3.721163569287988526e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.958872596618715267e-01,6.391006193167299287e-03,9.037544513310542815e-02,-2.173448954039273930e-03,9.989071238026856481e-01,-4.668869387646441826e-02,-9.057506369201313856e-02,4.630024898512877241e-02,9.948127687063041957e-01,1.477788957115291624e-01,-2.053244280562040516e-02,4.878904746603276998e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.958152484399674931e-01,7.254749855939063991e-03,9.110082095663966928e-02,-2.902599726507577253e-03,9.988520005338267227e-01,-4.781480883993972919e-02,-9.134312174035678911e-02,4.735028652606076971e-02,9.946931107012988438e-01,1.807558343424950642e-01,-2.670813048262536682e-02,6.012270981437342066e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.957210215963361311e-01,7.657943229257029548e-03,9.209236155428980608e-02,-3.076080872588566641e-03,9.987548575816617147e-01,-4.979229040222848263e-02,-9.235899998166856306e-02,4.929594671503973596e-02,9.945047635682063847e-01,2.119176699441929212e-01,-3.003727267832636411e-02,7.179417238895509090e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.956159492322426141e-01,8.365891702040275171e-03,9.316057905793768967e-02,-3.581742810091256835e-03,9.986715664169907303e-01,-5.140304999390919727e-02,-9.346685376550815938e-02,5.084401917889362632e-02,9.943233040419566793e-01,2.445955854978232036e-01,-3.570413245879493908e-02,8.364283573751188916e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.954378764333879914e-01,8.877517934122943627e-03,9.499802017471924154e-02,-3.865936091696718733e-03,9.985971400385773578e-01,-5.280915114740078464e-02,-9.533356544219855067e-02,5.220097299958527393e-02,9.940757364094421344e-01,2.770771314735174795e-01,-4.106109329057308632e-02,9.516711660210889212e-01
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.952401254862178748e-01,9.383356499413859908e-03,9.700023321096869211e-02,-4.137359475909336420e-03,9.985246412748534084e-01,-5.414261744220028733e-02,-9.736516255183118307e-02,5.348358054328688355e-02,9.938106116023944780e-01,3.124187026607575524e-01,-4.602633177617734828e-02,1.071391444269354842e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.949239104062647110e-01,1.048072751344545847e-02,1.000827999842917870e-01,-4.999044775282192841e-03,9.984812138401696346e-01,-5.486597451605235848e-02,-1.005058309415009510e-01,5.408715151540419847e-02,9.934652273671726874e-01,3.498051851239127874e-01,-5.403173594834043830e-02,1.188637985425259558e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.944809752720377150e-01,1.183980095893643995e-02,1.042468653496567144e-01,-6.079325004308298516e-03,9.984455482465812715e-01,-5.540333017135187776e-02,-1.047407830287165609e-01,5.446380724698379749e-02,9.930070805743002049e-01,3.861483796454676654e-01,-5.802655932590874976e-02,1.302763589649563292e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.940474223143110910e-01,1.321119031108635572e-02,1.081442862144738892e-01,-7.229284038108373112e-03,9.984313801181641246e-01,-5.552041649370513532e-02,-1.087081397254600346e-01,5.440812113924162197e-02,9.925836472114214493e-01,4.257138203447883851e-01,-6.294216330670432402e-02,1.423643636570110615e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.936362754236636174e-01,1.459951408179104536e-02,1.116861958827716772e-01,-8.421528098219136990e-03,9.984182387095607014e-01,-5.558865420739745461e-02,-1.123211023213366022e-01,5.429433488564241322e-02,9.921875302444823630e-01,4.636819103236712869e-01,-6.917122757755919671e-02,1.541842320111667552e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.933526685077261886e-01,1.573038531875596210e-02,1.140308333140772901e-01,-9.401034347973423466e-03,9.983958979426237335e-01,-5.583235195234394210e-02,-1.147261806292166064e-01,5.438920802020974499e-02,9.919071113411611629e-01,5.026343774053398938e-01,-7.437996055083831437e-02,1.660604136553635923e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.930556374849903722e-01,1.694628122017551725e-02,1.164187459650991296e-01,-1.051132724830037071e-02,9.983940346226333196e-01,-5.566743778385455088e-02,-1.171751375452945443e-01,5.405714737892580724e-02,9.916389524209375805e-01,5.433214609340104584e-01,-8.152874290782539946e-02,1.777930450175527088e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.928151232845385810e-01,1.773907383635001458e-02,1.183362000274430642e-01,-1.116229666279199353e-02,9.983678034818569413e-01,-5.601010715954819058e-02,-1.191366195202730877e-01,5.428677767413323668e-02,9.913926627018382343e-01,5.811225075314779831e-01,-8.784655338463488727e-02,1.896182946922585710e+00
1.250295073532031438e+03,6.400000000000000000e+02,3.600000000000000000e+02,9.927115608170841154e-01,1.788653582589073282e-02,1.191798173192836485e-01,-1.126030617864256372e-02,9.983649232316726962e-01,-5.604181979004222575e-02,-1.199873431861540884e-01,5.429136116147275509e-02,9.912898090762168879e-01,6.171269257934933750e-01,-9.255920893872741917e-02,2.021821638670595611e+00
